type,generacion_total_esp,date,Month,Year,ccaa,percentage,gen
Solar termica,4622.615,2018-01-28,1,2018,9,0.0105424752377699,48.733804171243705
Solar termica,4622.615,2018-01-28,1,2018,15,0.021657863909622,100.11596657657729
Solar termica,4622.615,2018-01-28,1,2018,16,0.3684875041937697,1703.3758641986826
Solar termica,4622.615,2018-01-28,1,2018,21,0.0136283953258944,62.99882465940934
Solar termica,3898.694,2018-01-29,1,2018,4,0.4340353114327046,1692.1708644708167
Solar termica,3898.694,2018-01-29,1,2018,7,0.1516484499002392,591.2309017353632
Solar termica,3898.694,2018-01-29,1,2018,9,0.0105424752377699,41.10188495464208
Solar termica,3898.694,2018-01-29,1,2018,15,0.021657863909622,84.43738407725982
Solar termica,3898.694,2018-01-29,1,2018,16,0.3684875041937697,1436.6200216752247
Solar termica,3898.694,2018-01-29,1,2018,21,0.0136283953258944,53.13294308669254
Solar termica,1827.817,2018-01-30,1,2018,4,0.4340353114327046,793.3371208369917
Solar termica,1827.817,2018-01-30,1,2018,7,0.1516484499002392,277.18561475130554
Solar termica,1827.817,2018-01-30,1,2018,9,0.0105424752377699,19.269715461674867
Solar termica,1827.817,2018-01-30,1,2018,15,0.021657863909622,39.58661183769355
Solar termica,1827.817,2018-01-30,1,2018,16,0.3684875041937697,673.5277244529435
Solar termica,1827.817,2018-01-30,1,2018,21,0.0136283953258944,24.910212659390325
Solar termica,1951.474,2018-01-31,1,2018,4,0.4340353114327046,847.0086253428257
Solar termica,1951.474,2018-01-31,1,2018,7,0.1516484499002392,295.9380071206194
Solar termica,1951.474,2018-01-31,1,2018,9,0.0105424752377699,20.573366322151777
Solar termica,1951.474,2018-01-31,1,2018,15,0.021657863909622,42.26475831516568
Solar termica,1951.474,2018-01-31,1,2018,16,0.3684875041937697,719.0937837590325
Solar termica,1951.474,2018-01-31,1,2018,21,0.0136283953258944,26.595459140204447
Solar termica,8658.427,2018-02-01,2,2018,4,0.4340353114327046,3758.0630594623376
Solar termica,8658.427,2018-02-01,2,2018,7,0.1516484499002392,1313.0370331243785
Solar termica,8658.427,2018-02-01,2,2018,9,0.0105424752377699,91.28125224553833
Solar termica,8658.427,2018-02-01,2,2018,15,0.021657863909622,187.52303363739668
Solar termica,8658.427,2018-02-01,2,2018,16,0.3684875041937697,3190.5221554739487
Solar termica,8658.427,2018-02-01,2,2018,21,0.0136283953258944,118.00046605639787
Solar termica,9508.118,2018-02-02,2,2018,4,0.4340353114327046,4126.858957268904
Solar termica,9508.118,2018-02-02,2,2018,7,0.1516484499002392,1441.8913561685627
Solar termica,9508.118,2018-02-02,2,2018,9,0.0105424752377699,100.23909857279428
Solar termica,9508.118,2018-02-02,2,2018,15,0.021657863909622,205.92552568062732
Solar termica,9508.118,2018-02-02,2,2018,16,0.3684875041937697,3503.622671399857
Solar termica,9508.118,2018-02-02,2,2018,21,0.0136283953258944,129.5803909092524
Solar termica,1754.931,2018-02-03,2,2018,4,0.4340353114327046,761.7020231279076
Solar termica,1754.931,2018-02-03,2,2018,7,0.1516484499002392,266.1325658318767
Solar termica,1754.931,2018-02-03,2,2018,9,0.0105424752377699,18.50131661149477
Solar termica,1754.931,2018-02-03,2,2018,15,0.021657863909622,38.00805676877685
Solar termica,1754.931,2018-02-03,2,2018,16,0.3684875041937697,646.6701442222765
Solar termica,1754.931,2018-02-03,2,2018,21,0.0136283953258944,23.916893437667184
Solar termica,2253.299,2018-02-04,2,2018,4,0.4340353114327046,978.0113332160017
Solar termica,2253.299,2018-02-04,2,2018,7,0.1516484499002392,341.7093005117591
Solar termica,2253.299,2018-02-04,2,2018,9,0.0105424752377699,23.755348910791678
Solar termica,2253.299,2018-02-04,2,2018,15,0.021657863909622,48.80164308968734
Solar termica,2253.299,2018-02-04,2,2018,16,0.3684875041937697,830.312524712317
Solar termica,2253.299,2018-02-04,2,2018,21,0.0136283953258944,30.708849559442523
Solar termica,5228.291,2018-02-05,2,2018,4,0.4340353114327046,2269.2629124458067
Solar termica,5228.291,2018-02-05,2,2018,7,0.1516484499002392,792.8622257773716
Solar termica,5228.291,2018-02-05,2,2018,9,0.0105424752377699,55.119128403355234
Solar termica,5228.291,2018-02-05,2,2018,15,0.021657863909622,113.23361495790151
Solar termica,5228.291,2018-02-05,2,2018,16,0.3684875041937697,1926.5599017887484
Solar termica,5228.291,2018-02-05,2,2018,21,0.0136283953258944,71.25321662681576
Solar termica,4935.654,2018-02-06,2,2018,4,0.4340353114327046,2142.248121014074
Solar termica,4935.654,2018-02-06,2,2018,7,0.1516484499002392,748.4842783439153
Solar termica,4935.654,2018-02-06,2,2018,9,0.0105424752377699,52.034010077199966
Solar termica,4935.654,2018-02-06,2,2018,15,0.021657863909622,106.89572263698146
Solar termica,4935.654,2018-02-06,2,2018,16,0.3684875041937697,1818.7268240239964
Solar termica,4935.654,2018-02-06,2,2018,21,0.0136283953258944,67.26504390383201
Solar termica,11016.671,2018-02-07,2,2018,4,0.4340353114327046,4781.624228436645
Solar termica,11016.671,2018-02-07,2,2018,7,0.1516484499002392,1670.6610802109183
Solar termica,11016.671,2018-02-07,2,2018,9,0.0105424752377699,116.14298122015776
Solar termica,11016.671,2018-02-07,2,2018,15,0.021657863909622,238.5975612550793
Solar termica,11016.671,2018-02-07,2,2018,16,0.3684875041937697,4059.505601313881
Solar termica,11016.671,2018-02-07,2,2018,21,0.0136283953258944,150.1395475633164
Solar termica,3459.749,2018-02-08,2,2018,4,0.4340353114327046,1501.6532346939882
Solar termica,3459.749,2018-02-08,2,2018,7,0.1516484499002392,524.6655728939027
Solar termica,3459.749,2018-02-08,2,2018,9,0.0105424752377699,36.474318161399175
Solar termica,3459.749,2018-02-08,2,2018,15,0.021657863909622,74.9307730034508
Solar termica,3459.749,2018-02-08,2,2018,16,0.3684875041937697,1274.8742741468905
Solar termica,3459.749,2018-02-08,2,2018,21,0.0136283953258944,47.15082710036782
Solar termica,9420.081,2018-02-09,2,2018,4,0.4340353114327046,4088.6477905563033
Solar termica,9420.081,2018-02-09,2,2018,7,0.1516484499002392,1428.5406815846952
Solar termica,9420.081,2018-02-09,2,2018,9,0.0105424752377699,99.31097068028672
Solar termica,9420.081,2018-02-09,2,2018,15,0.021657863909622,204.0188323156159
Solar termica,9420.081,2018-02-09,2,2018,16,0.3684875041937697,3471.1821369931504
Solar termica,9420.081,2018-02-09,2,2018,21,0.0136283953258944,128.38058786994665
Solar termica,9044.881,2018-02-10,2,2018,4,0.4340353114327046,3925.7977417067523
Solar termica,9044.881,2018-02-10,2,2018,7,0.1516484499002392,1371.6421831821253
Solar termica,9044.881,2018-02-10,2,2018,9,0.0105424752377699,95.35543397107544
Solar termica,9044.881,2018-02-10,2,2018,15,0.021657863909622,195.89280177672572
Solar termica,9044.881,2018-02-10,2,2018,16,0.3684875041937697,3332.9256254196475
Solar termica,9044.881,2018-02-10,2,2018,21,0.0136283953258944,123.26721394367105
Solar termica,5919.85,2018-02-11,2,2018,4,0.4340353114327046,2569.4239383848962
Solar termica,5919.85,2018-02-11,2,2018,7,0.1516484499002392,897.7360761419311
Solar termica,5919.85,2018-02-11,2,2018,9,0.0105424752377699,62.409872036312144
Solar termica,5919.85,2018-02-11,2,2018,15,0.021657863909622,128.2113056653758
Solar termica,5919.85,2018-02-11,2,2018,16,0.3684875041937697,2181.3907517014877
Solar termica,5919.85,2018-02-11,2,2018,21,0.0136283953258944,80.67805606999596
Solar termica,9865.877,2018-02-12,2,2018,4,0.4340353114327046,4282.138996251757
Solar termica,9865.877,2018-02-12,2,2018,7,0.1516484499002392,1496.1449539564223
Solar termica,9865.877,2018-02-12,2,2018,9,0.0105424752377699,104.0107639713836
Solar termica,9865.877,2018-02-12,2,2018,15,0.021657863909622,213.67382141506977
Solar termica,9865.877,2018-02-12,2,2018,16,0.3684875041937697,3635.452392412716
Solar termica,9865.877,2018-02-12,2,2018,21,0.0136283953258944,134.45607199264907
Solar termica,4213.359,2018-02-13,2,2018,4,0.4340353114327046,1828.746585742789
Solar termica,4213.359,2018-02-13,2,2018,7,0.1516484499002392,638.949361223222
Solar termica,4213.359,2018-02-13,2,2018,9,0.0105424752377699,44.41923292533495
Solar termica,4213.359,2018-02-13,2,2018,15,0.021657863909622,91.25235582438104
Solar termica,4213.359,2018-02-13,2,2018,16,0.3684875041937697,1552.5701421823574
Solar termica,4213.359,2018-02-13,2,2018,21,0.0136283953258944,57.42132210191511
Solar termica,8415.396,2018-02-14,2,2018,4,0.4340353114327046,3652.579023689537
Solar termica,8415.396,2018-02-14,2,2018,7,0.1516484499002392,1276.1817586966736
Solar termica,8415.396,2018-02-14,2,2018,9,0.0105424752377699,88.71910394602787
Solar termica,8415.396,2018-02-14,2,2018,15,0.021657863909622,182.25950131357735
Solar termica,8415.396,2018-02-14,2,2018,16,0.3684875041937697,3100.968268842233
Solar termica,8415.396,2018-02-14,2,2018,21,0.0136283953258944,114.68834351195044
Solar termica,10758.398,2018-02-15,2,2018,4,0.4340353114327046,4669.524626446986
Solar termica,10758.398,2018-02-15,2,2018,7,0.1516484499002392,1631.4943801098336
Solar termica,10758.398,2018-02-15,2,2018,9,0.0105424752377699,113.42014451307321
Solar termica,10758.398,2018-02-15,2,2018,15,0.021657863909622,233.00391976954947
Solar termica,10758.398,2018-02-15,2,2018,16,0.3684875041937697,3964.335228143243
Solar termica,10758.398,2018-02-15,2,2018,21,0.0136283953258944,146.61970101731166
Solar termica,6321.866,2018-02-16,2,2018,4,0.4340353114327046,2743.913078145826
Solar termica,6321.866,2018-02-16,2,2018,7,0.1516484499002392,958.7011793770256
Solar termica,6321.866,2018-02-16,2,2018,9,0.0105424752377699,66.64811576149944
Solar termica,6321.866,2018-02-16,2,2018,15,0.021657863909622,136.91811348286637
Solar termica,6321.866,2018-02-16,2,2018,16,0.3684875041937697,2329.52862418745
Solar termica,6321.866,2018-02-16,2,2018,21,0.0136283953258944,86.15688904533073
Solar termica,8459.346,2018-02-17,2,2018,4,0.4340353114327046,3671.6548756270035
Solar termica,8459.346,2018-02-17,2,2018,7,0.1516484499002392,1282.846708069789
Solar termica,8459.346,2018-02-17,2,2018,9,0.0105424752377699,89.18244573272784
Solar termica,8459.346,2018-02-17,2,2018,15,0.021657863909622,183.21136443240522
Solar termica,8459.346,2018-02-17,2,2018,16,0.3684875041937697,3117.1632946515488
Solar termica,8459.346,2018-02-17,2,2018,21,0.0136283953258944,115.28731148652348
Solar termica,8050.874,2018-02-18,2,2018,4,0.4340353114327046,3494.3636038954637
Solar termica,8050.874,2018-02-18,2,2018,7,0.1516484499002392,1220.9025624421383
Solar termica,8050.874,2018-02-18,2,2018,9,0.0105424752377699,84.8761397874055
Solar termica,8050.874,2018-02-18,2,2018,15,0.021657863909622,174.3647334455141
Solar termica,8050.874,2018-02-18,2,2018,16,0.3684875041937697,2966.646466838511
